studyID	name	type	iri
MTBLS434	identifier	identifier	http://ontodm.com/OntoDT#OntoDT_184436
MTBLS434	genotype_commonName	gene	http://purl.obolibrary.org/obo/SO_0000704
MTBLS434	genotype_systematicName	open reading frame	http://purl.bioontology.org/ontology/CSP/1257-3600
MTBLS434	batch	block	http://www.ebi.ac.uk/efo/EFO_0005067
MTBLS434	analysis_time	time	http://www.ebi.ac.uk/efo/EFO_0000721
MTBLS434	sample_type	sample	http://purl.obolibrary.org/obo/MS_1000457
MTBLS435	replicate	biological replicate	http://www.ebi.ac.uk/efo/EFO_0002091
MTBLS435	label	Tracer	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C2480
MTBLS435	sample type	Type	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25284
MTBLS436	Anabolic treatment	treatment	http://www.ebi.ac.uk/efo/EFO_0000727
MTBLS437	Protein overexpression	Protein Overexpression	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C18211
MTBLS437	Gene suppression	gene silencing	http://purl.obolibrary.org/obo/GO_0016458
MTBLS437	Selection marker gene	Genetic Marker	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C16622
MTBLS437	Cultivation technique	Cultivation technique	
MTBLS437	Postharvest handling	Postharvest handling	
MTBLS438	Infection	Infection	
MTBLS439	replicate	biological replicate	
MTBLS440	eg. gender		
MTBLS441	Genotype	genotype	http://www.ebi.ac.uk/efo/EFO_0000513
MTBLS441	Time after Inoculation	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724
MTBLS442	eg. gender		
MTBLS443	Metabolomics	Metabolomics	http://bioontology.org/ontologies/ResearchArea.owl#Metabolomics
MTBLS444	Tissue	Tissue	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C12801
MTBLS444	Human state	physiological state	http://purl.obolibrary.org/obo/PATO_0001912
MTBLS444	Disease	disease	http://www.ebi.ac.uk/efo/EFO_0000408
MTBLS445	Location	geographic location	http://purl.obolibrary.org/obo/GAZ_00000448
MTBLS445	Elevation	elevation	http://purl.obolibrary.org/obo/ENVO_00000176
MTBLS445	Season	season	http://purl.obolibrary.org/obo/ENVO_03000096
MTBLS445	Month of collection	Month	http://informatics.mayo.edu/TEO.owl#TEO_0000050
MTBLS445	Year of collection	Year	http://informatics.mayo.edu/TEO.owl#TEO_0000051
MTBLS446			
MTBLS447	Mutant	mutant gene	http://www.bootstrep.eu/ontology/GRO#MutantGene
MTBLS447	Plant Tissue	portion of plant tissue	http://purl.obolibrary.org/obo/PO_0009007
MTBLS447	Replicate	biological replicate	http://www.ebi.ac.uk/efo/EFO_0002091
MTBLS448	mutant	mutant strain	http://www.ebi.ac.uk/efo/EFO_0004006
MTBLS449	control	Boolean	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45254
MTBLS449	Birth Weight	Birth Weight	http://purl.bioontology.org/ontology/MESH/D001724
MTBLS449	Fetal exposure during pregnancy	Boolean	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45254
MTBLS449	Antiretroviral Therapy	Boolean	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45254
MTBLS449	Gender	Gender	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17357
MTBLS449	Gestation Period	gestation period length	http://purl.obolibrary.org/obo/CMO_0000467
MTBLS449	Maternal Age	age	http://www.ebi.ac.uk/efo/EFO_0000246
MTBLS449	Parturition	Parturition	http://purl.bioontology.org/ontology/MESH/D007751
MTBLS449	ethnic group	ethnic group	http://www.ebi.ac.uk/efo/EFO_0003156
MTBLS449	Maternal Viral load	Viral Load	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C51952
MTBLS449	CD4-Positive T-Lymphocytes	CD4 Lymphocyte Count	http://purl.bioontology.org/ontology/MESH/D018791
MTBLS449	time post exposure	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724
MTBLS449	compound	compound	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43366
MTBLS449	dose	dose	http://www.ebi.ac.uk/efo/EFO_0000428
MTBLS450	Mediator Arabidopsis complex	core mediator complex	http://purl.obolibrary.org/obo/GO_0070847
MTBLS451	Replicate	replicate	http://www.ebi.ac.uk/efo/EFO_0000683
MTBLS451	Fermetation process	protocol	http://purl.obolibrary.org/obo/OBI_0000272
MTBLS451	Timepoint	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724
MTBLS452	Treatment	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359
MTBLS452	Replicate	replicate	http://www.ebi.ac.uk/efo/EFO_0000683
MTBLS452	Batch	block	http://www.ebi.ac.uk/efo/EFO_0005067
MTBLS453	toxic load	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359
MTBLS453	experiment duration	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724
MTBLS454	In Vitro / In Vitro	Bioassay	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C16341
MTBLS455	Protein challenge	Amyloid Protein	http://ontology.neuinfo.org/NIF/BiomaterialEntities/NIF-Molecule.owl#sao7278684532
MTBLS456	Vaccination	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724
MTBLS456	Sample type	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359
MTBLS456	Replicate	technical replicate	http://www.ebi.ac.uk/efo/EFO_0002090
MTBLS457	Bd exposure	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359
MTBLS457	Bd exposure date	Date	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25164
MTBLS457	Sample mass	mass	http://purl.obolibrary.org/obo/PATO_0000125
MTBLS457	Post mortem dissection	Date	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25164
MTBLS457	Site	geographic location	http://purl.obolibrary.org/obo/GAZ_00000448
MTBLS457	Site-specific Bd exposure	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359
MTBLS457	Sex	Gender	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17357
MTBLS457	Clinical state at time of death	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359
MTBLS457	Bd exposed	Boolean	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45254
MTBLS457	Sham exposed	Boolean	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45254
MTBLS457	4 day post-exposure sampling	Boolean	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45254
MTBLS457	8 day post-exposure sampling	Boolean	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45254
MTBLS457	14 day post-exposure sampling	Boolean	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45254
MTBLS457	Sampling group	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359
MTBLS457	Death	Date	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25164
MTBLS457	Survival duration	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724
MTBLS458	disease	Disease	http://www.ifomis.org/acgt/1.0#Disease
MTBLS459	Treatment	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359
MTBLS459	Timepoint	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724
MTBLS459	Experiment	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359
MTBLS459	Replicate	replicate	http://www.ebi.ac.uk/efo/EFO_0000683
MTBLS460	Inoculation	Inoculation	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C68774
MTBLS460	Time post-inoculation	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724
MTBLS460	Biological replicate	biological replicate	http://www.ebi.ac.uk/efo/EFO_0002091
MTBLS461	Time	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724
MTBLS461	Filtration	Filter	http://sweet.jpl.nasa.gov/2.3/reprDataServiceAnalysis.owl#Filter
MTBLS461	Whole seawater	volume percent	http://purl.obolibrary.org/obo/UO_0000165
MTBLS462			
MTBLS463	Carbon source	Carbon source	http://purl.jp/bio/10/gmo/GMO_000063
MTBLS464	Batch	sample batch	http://purl.obolibrary.org/obo/MS_1000053
MTBLS464	Treatment	treatment	http://www.ebi.ac.uk/efo/EFO_0000727
MTBLS464	Timepoint	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724
MTBLS464	Replicate	biological replicate	http://www.ebi.ac.uk/efo/EFO_0002091
MTBLS465	Sample type	blood component	http://www.ebi.ac.uk/efo/EFO_0001941
MTBLS466			
MTBLS467	eg. gender		
MTBLS468			
MTBLS469	Time Point	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724
MTBLS469	Person	Study Subject	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C41189
MTBLS469	gender	Gender	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17357
MTBLS469	arm	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359
MTBLS469	meal	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359
MTBLS470	Sample type	blood component	http://www.ebi.ac.uk/efo/EFO_0001941
MTBLS471	Infection	infection	http://www.ebi.ac.uk/efo/EFO_0000544
MTBLS471	Replicate	replicate	http://www.ebi.ac.uk/efo/EFO_0000683
MTBLS472	treatment	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359
MTBLS472	genotype	genotype	http://www.ebi.ac.uk/efo/EFO_0000513
MTBLS472	replicate	replicate	http://www.ebi.ac.uk/efo/EFO_0000683
MTBLS473	Time Point	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724
MTBLS473	Meal	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359
MTBLS473	Person	Study Subject	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C41189
MTBLS474			
MTBLS475	type 2 diabetes		
MTBLS475	age		
MTBLS475	gender		
MTBLS475	Lipid lowering medication		
MTBLS476	diagnostic	diagnostic	
MTBLS477			
MTBLS478	Gene	genotype	http://www.ebi.ac.uk/efo/EFO_0000513
MTBLS479	concentration of willow bark extract	dose	http://www.ebi.ac.uk/efo/EFO_0000428
MTBLS479	treatment with human fecal suspension	treatment	http://www.ebi.ac.uk/efo/EFO_0000727
MTBLS479	incubation time	sampling time	http://www.ebi.ac.uk/efo/EFO_0000689
MTBLS480	Extraction Solution	extraction protocol	http://www.ebi.ac.uk/efo/EFO_0000490
MTBLS481	inoculation	Inoculation	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C68774
MTBLS481	alkali stress	treatment	http://www.ebi.ac.uk/efo/EFO_0000727
MTBLS482	Treatment concentration	concentration	http://purl.obolibrary.org/obo/CHMO_0002820
MTBLS482	Treatment	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359
MTBLS483	Treatment time	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724
MTBLS483	Replicate	biological replicate	http://www.ebi.ac.uk/efo/EFO_0002091
MTBLS484	Pitcher plant	Species	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45293
MTBLS484	Replicate	replicate	http://www.ebi.ac.uk/efo/EFO_0000683
MTBLS485			
MTBLS486			
MTBLS487	tissue type	Tissue	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C12801
MTBLS488	Treatment	treatment	http://www.ebi.ac.uk/efo/EFO_0000727
MTBLS489			
MTBLS490			
MTBLS491	gene knockout	gene knockout	http://www.bioassayontology.org/bao#BAO_0002441
MTBLS491	genotype	genotype	http://www.ebi.ac.uk/efo/EFO_0000513
MTBLS491	medium	culture medium	http://purl.obolibrary.org/obo/BTO_0000316
MTBLS491	day	day	http://purl.obolibrary.org/obo/UO_0000033
MTBLS491	carbon source	six-carbon sugar	http://glycomics.ccrc.uga.edu/ontologies/GlycO#six-carbon_sugar
MTBLS492	wetting time	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724
MTBLS492	successional stage	Ecological succession	http://localhost/plosthes.2017-1#11517
MTBLS492	replicate	biological replicate	http://www.ebi.ac.uk/efo/EFO_0002091
MTBLS493	Cell line	cell line	http://www.ebi.ac.uk/efo/EFO_0000322
MTBLS493	Biological replicate	biological replicate	http://www.ebi.ac.uk/efo/EFO_0002091
MTBLS493	Run order	Run order	
MTBLS493	Pooled	Boolean	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45254
MTBLS494	Plant component	plant component	http://www.ebi.ac.uk/efo/EFO_0000789
MTBLS495	aging	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724
MTBLS495	replicate	biological replicate	http://www.ebi.ac.uk/efo/EFO_0002091
MTBLS496	genotype	genotype	http://www.ebi.ac.uk/efo/EFO_0000513
MTBLS496	replicate	replicate	http://www.ebi.ac.uk/efo/EFO_0000683
MTBLS496	methanol extract	Concentration	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C41185
MTBLS497	Bacteria	Bacteria	http://purl.obolibrary.org/obo/NCBITaxon_2
MTBLS497	Media	Growth Medium	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C85504
MTBLS497	Time	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724
MTBLS498			
MTBLS499			
MTBLS501			
MTBLS503			
MTBLS505			
MTBLS506			
MTBLS507			
MTBLS508			
MTBLS509			
MTBLS510			
MTBLS511			
MTBLS512			
MTBLS513			
MTBLS514			
MTBLS515			
MTBLS516	Age	age	http://www.ebi.ac.uk/efo/EFO_0000246
MTBLS516	Reperfusion time	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724
MTBLS517	Run order	Run	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C47911
MTBLS517	Time Point	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724
MTBLS517	Batch run order	Batch	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C67073
MTBLS517	Artemether treatment	Therapeutic Procedure	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C49236
MTBLS518	Run order	Run	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C47911
MTBLS518	Time Point	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724
MTBLS518	Batch run order	Batch	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C67073
MTBLS518	Artemether treatment	Therapeutic Procedure	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C49236
MTBLS519	Time elapsed	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724
MTBLS519	Sample type	Tissue	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C12801
MTBLS519	Replicate	biological replicate	http://www.ebi.ac.uk/efo/EFO_0002091
MTBLS520	species	Species	http://www.owl-ontologies.com/BiodiversityOntologyFull.owl#Species
MTBLS520	season	season	http://purl.obolibrary.org/obo/ENVO_03000096
MTBLS520	Species code	Identifier	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25364
MTBLS520	Exposition		
MTBLS520	Soil humidity	humidity of soil	http://purl.obolibrary.org/obo/ENVO_09200015
MTBLS520	Light conditions	light	http://www.ebi.ac.uk/efo/EFO_0000568
MTBLS520	Substrate	substrate	http://www.ebi.ac.uk/efo/EFO_0005061
MTBLS520	Fresh weight	plant fresh weight	http://purl.obolibrary.org/obo/TO_0000442
MTBLS520	Sample batch number	block	http://www.ebi.ac.uk/efo/EFO_0005067
MTBLS520	LCMS date	Date	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25164
MTBLS520	Sample date	Date	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25164
MTBLS520	Collection Season	Season	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C94729
MTBLS520	Plant development stage	whole plant development stage	http://purl.obolibrary.org/obo/PO_0007033
MTBLS521	plant defence	metabolite profiling	http://purl.obolibrary.org/obo/OBI_0000366
MTBLS522	herbal supplements	Dietary Supplements	http://purl.bioontology.org/ontology/MESH/D019587
MTBLS523	Pla2g1b	treatment	http://www.ebi.ac.uk/efo/EFO_0000727
MTBLS524	Sample type	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359
MTBLS525	Time	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724
MTBLS525	Replicate	biological replicate	http://www.ebi.ac.uk/efo/EFO_0002091
MTBLS526	Coronatine treatment	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724
MTBLS526	Sampling time	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724
MTBLS527	Diet	diet	http://www.ebi.ac.uk/efo/EFO_0002755
MTBLS527	UVB exposure	UV Radiation Exposure	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C44462
MTBLS528	genotype	genotype	http://www.ebi.ac.uk/efo/EFO_0000513
MTBLS528	replicate	replicate	http://www.ebi.ac.uk/efo/EFO_0000683
MTBLS529	Genotype	germline genotype	http://www.ebi.ac.uk/efo/EFO_0004973
MTBLS529	Replicate	biological replicate	http://www.ebi.ac.uk/efo/EFO_0002091
MTBLS530	genotype	genotype	http://www.ebi.ac.uk/efo/EFO_0000513
MTBLS530	brain region	Anatomic Site	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C13717
MTBLS531	Hormone treatment	treatment	http://www.ebi.ac.uk/efo/EFO_0000727
MTBLS531	Replicate	biological replicate	http://www.ebi.ac.uk/efo/EFO_0002091
MTBLS532	Compound	Compound	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43366
MTBLS532	Dose	dose	http://www.ebi.ac.uk/efo/EFO_0000428
MTBLS532	Sample dry weight	Dry Weight	http://scai.fraunhofer.de/CSEO#CSEO_00001024
MTBLS532	Run order	Run order	
MTBLS533			
MTBLS534			
MTBLS535	Species	organism	http://purl.obolibrary.org/obo/OBI_0100026
MTBLS536	Run order	Run	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C47911
MTBLS536	Time Point	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724
MTBLS536	Batch run order	Batch	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C67073
MTBLS536	Artemether treatment	Therapeutic Procedure	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C49236
MTBLS537	Gene expression	gene expression	http://www.bootstrep.eu/ontology/GRO#GeneExpression
MTBLS538	Stress duration	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724
MTBLS538	Symbiotic partner	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359
MTBLS538	Temperature treatment 	treatment	http://www.ebi.ac.uk/efo/EFO_0000727
MTBLS538	Replicate	biological replicate	http://www.ebi.ac.uk/efo/EFO_0002091
MTBLS538	Stable isotope	Isotope	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C47933
MTBLS539	Diet	diet	http://www.ebi.ac.uk/efo/EFO_0002755
MTBLS539	Time post exposure	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724
MTBLS540	Sample type	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359
MTBLS541	Oxygen Level	Hypoxia	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3890
MTBLS541	Cell or Tumour	neoplasm	http://www.ebi.ac.uk/efo/EFO_0000616
MTBLS542	Run order	Run	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C47911
MTBLS542	Time Point	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724
MTBLS542	Batch run order	Batch	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C67073
MTBLS542	Mean Pearsons Correlation	Pearson Correlation Test	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C53244
MTBLS542	Artemether treatment	Therapeutic Procedure	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C49236
MTBLS543	Diagnosis	Diagnosis	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C15220
MTBLS544	Genotype	genotype	http://www.ebi.ac.uk/efo/EFO_0000513
MTBLS544	Tissue	organism part	http://www.ebi.ac.uk/efo/EFO_0000635
MTBLS544	Treatment		
MTBLS544	Replicate		
MTBLS544	Growth chamber		
MTBLS544	Pool		
MTBLS544	Plot		
MTBLS544	Inoculation date	Date	http://purl.obolibrary.org/obo/XEO_00239
MTBLS544	Sample date	Date	http://purl.obolibrary.org/obo/XEO_00239
MTBLS545	Diet	diet	http://www.ebi.ac.uk/efo/EFO_0002755
MTBLS545	Intervention	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724
MTBLS546	Diet	diet	http://www.ebi.ac.uk/efo/EFO_0002755
MTBLS546	Intervention	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724
MTBLS547	Diet	diet	http://www.ebi.ac.uk/efo/EFO_0002755
MTBLS547	Intervention	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724
MTBLS548	Diet	high fat diet	http://www.ebi.ac.uk/efo/EFO_0002757
MTBLS548	Intervention	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724
MTBLS549	fasting time	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724
MTBLS550	Inoculation	Inoculation	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C68774
MTBLS550	genotype	genotype	http://www.ebi.ac.uk/efo/EFO_0000513
MTBLS550	biological replicates	biological replicate	http://www.ebi.ac.uk/efo/EFO_0002091
MTBLS550	Time post-inoculation 	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724
MTBLS551			
MTBLS552	Group	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359
MTBLS553	Genotype	genotype	http://www.ebi.ac.uk/efo/EFO_0000513
MTBLS553	Replicates	replicate	http://www.ebi.ac.uk/efo/EFO_0000683
MTBLS554	Treatment	treatment	http://www.ebi.ac.uk/efo/EFO_0000727
MTBLS555	Plant genotype	genotype	http://www.ebi.ac.uk/efo/EFO_0000513
MTBLS555	Bacterial strain	genotype	http://www.ebi.ac.uk/efo/EFO_0000513
MTBLS555	Replicate	biological replicate	http://www.ebi.ac.uk/efo/EFO_0002091
MTBLS556			
MTBLS557	location	geographic location	http://purl.obolibrary.org/obo/GAZ_00000448
MTBLS557	tube	specimen container	http://purl.obolibrary.org/obo/OBI_0002088
MTBLS557	volume	volume	http://purl.obolibrary.org/obo/PATO_0000918
MTBLS557	distance	Distance	http://sweet.jpl.nasa.gov/2.3/propSpaceDistance.owl#Distance
MTBLS557	flow	volumetric flow rate unit	http://purl.obolibrary.org/obo/UO_0000270
MTBLS557	n_runs		
MTBLS557	date	Date	http://purl.obolibrary.org/obo/XEO_00239
MTBLS557	sex	sex	http://purl.obolibrary.org/obo/PATO_0000047
MTBLS558	phenotype	phenotype	http://www.ebi.ac.uk/efo/EFO_0000651
MTBLS558	replicate	replicate	http://www.ebi.ac.uk/efo/EFO_0000683
MTBLS558	MS format	mzML format	http://purl.obolibrary.org/obo/MS_1000584
MTBLS559	Aza treatment	treatment	http://www.ebi.ac.uk/efo/EFO_0000727
MTBLS559	Hxa treatment 	treatment	http://www.ebi.ac.uk/efo/EFO_0000727
MTBLS559	timepoint	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724
MTBLS560	Apparent metabolisable energy	Digestion	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C16503
MTBLS560	Gender	Gender	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17357
MTBLS560	Coefficient of digestive utilisation of starch	feed starch apparent digestibility	http://purl.org/obo/owlATOL_0001236
MTBLS560	Coefficient of digestive utilisation of lipids	feed lipid apparent digestibility	http://purl.org/obo/owlATOL_0001249
MTBLS560	Coefficient of digestive utilisation of nitrogen	feed nitrogen apparent digestibility	http://purl.org/obo/owlATOL_0001245
MTBLS561	Treatment	treatment	http://www.ebi.ac.uk/efo/EFO_0000727
MTBLS562	aging	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724
MTBLS562	replicate	biological replicate	http://www.ebi.ac.uk/efo/EFO_0002091
MTBLS563	Diagnosis	Diagnosis	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C15220
MTBLS564	Diagnosis	Diagnosis	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C15220
MTBLS565			
MTBLS566	tissue	Tissue	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C12801
MTBLS567	Strain	strain	http://www.ebi.ac.uk/efo/EFO_0005135
MTBLS567	Light	photon flux density	
MTBLS567	Treatment	treatment	http://www.ebi.ac.uk/efo/EFO_0000727
MTBLS567	Replicate	replicate	http://www.ebi.ac.uk/efo/EFO_0000683
MTBLS568			
MTBLS569			
MTBLS570	Inflammation	inflammation	http://purl.obolibrary.org/obo/MP_0001845
MTBLS570	Dataset	block	http://www.ebi.ac.uk/efo/EFO_0005067
MTBLS571	treatment	treatment	http://www.ebi.ac.uk/efo/EFO_0000727
MTBLS571	time	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724
MTBLS572	Carbon source	Carbon source	http://purl.jp/bio/10/gmo/GMO_000063
MTBLS573	Treatment	treatment	http://www.ebi.ac.uk/efo/EFO_0000727
MTBLS574	site	geographic location	http://purl.obolibrary.org/obo/GAZ_00000448
MTBLS574	phenotype ID	phenotype	http://www.ebi.ac.uk/efo/EFO_0000651
MTBLS575	Infestation	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359
MTBLS575	Biological Replicate	biological replicate	http://www.ebi.ac.uk/efo/EFO_0002091
MTBLS575	Genotype	genotype	http://www.ebi.ac.uk/efo/EFO_0000513
MTBLS576	Sample type	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359
MTBLS576	Replicate	replicate	http://www.ebi.ac.uk/efo/EFO_0000683
MTBLS577	genotype	genotype	http://www.ebi.ac.uk/efo/EFO_0000513
MTBLS577	treatment	treatment	http://www.ebi.ac.uk/efo/EFO_0000727
MTBLS578	genotype	genotype	http://www.ebi.ac.uk/efo/EFO_0000513
MTBLS579	Carriage status	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359
MTBLS579	Gender	Gender	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17357
MTBLS579	Analytical run order	Run order	
MTBLS579	Fever	Boolean	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45254
MTBLS579	Right upper quadrant pain	Boolean	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45254
MTBLS579	Right upper quadrand tenderness	Boolean	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45254
MTBLS579	Fever 5 days on entry	Boolean	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45254
MTBLS579	Previous history of typhoid	Boolean	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45254
MTBLS579	Antibiotics 15 days	Boolean	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45254
