ACC,StudySize,Status,Releasedate,SubmissionDate,UserName,Technique,AccShort,StudyID,UpdateDate,nmr_size,ms_size,Empty?,150
MTBLS704,5607424,Submitted,20/08/2018,11/07/2018,Marat Kasakin,DI-LTQ-MS,704,10685,14/07/2018,0,5607424,"201,808.00",201807
MTBLS705,426188800,In Curation,23/07/2018,16/07/2018,Gregory Medlock,NMR,705,10766,10/10/2018,426188800,0,"201,807.00",201807
MTBLS706,6151331840,Public,10/12/2018,17/07/2018,Julie Kovarova,LC-LTQ-MS,706,10768,10/12/2018,0,6151331840,"201,812.00",201807
MTBLS707,4748222464,Submitted,23/08/2018,23/07/2018,Julie GAUBERT,UPLC-QTOF-MS,707,10925,23/07/2018,0,4748222464,"201,808.00",201807
MTBLS708,2322046976,In Review,26/07/2019,24/07/2018,Katherine Heal,LC-LTQ-MS/MS,708,10965,12/11/2018,0,2322046976,"201,907.00",201807
MTBLS709,3835858944,Submitted,01/12/2019,24/07/2018,Kristian Peters,UPLC-QTOF-MS,709,10966,04/12/2018,0,3835858944,"201,912.00",201807
MTBLS710,7337717760,Submitted,31/07/2018,25/07/2018,Jeremy Koelmel,UPLC-LTQ-MS,710,10967,25/07/2018,0,7337717760,"201,807.00",201807
MTBLS711,16384,Submitted,31/07/2019,25/07/2018,MRC-NIHR National Phenome Centre,,711,11025,25/07/2018,0,16384,"201,907.00",201807
MTBLS712,16384,Submitted,31/07/2019,25/07/2018,MRC-NIHR National Phenome Centre,,712,11045,25/07/2018,0,16384,"201,907.00",201807
MTBLS713,16384,Submitted,31/07/2019,25/07/2018,MRC-NIHR National Phenome Centre,,713,11046,25/07/2018,0,16384,"201,907.00",201807
MTBLS714,16384,Submitted,31/07/2019,25/07/2018,MRC-NIHR National Phenome Centre,,714,11065,25/07/2018,0,16384,"201,907.00",201807
MTBLS715,16384,Submitted,31/07/2019,25/07/2018,MRC-NIHR National Phenome Centre,,715,11066,25/07/2018,0,16384,"201,907.00",201807
MTBLS716,16384,Submitted,31/07/2019,25/07/2018,MRC-NIHR National Phenome Centre,,716,11067,25/07/2018,0,16384,"201,907.00",201807
MTBLS717,16384,Submitted,31/07/2019,25/07/2018,MRC-NIHR National Phenome Centre,,717,11068,25/07/2018,0,16384,"201,907.00",201807
MTBLS718,16384,Submitted,31/07/2019,25/07/2018,MRC-NIHR National Phenome Centre,,718,11085,25/07/2018,0,16384,"201,907.00",201807
MTBLS719,16384,Submitted,31/07/2019,25/07/2018,MRC-NIHR National Phenome Centre,,719,11086,25/07/2018,0,16384,"201,907.00",201807
MTBLS720,6885376,Public,08/10/2018,25/07/2018,Kuai Yu,NMR,720,11105,08/10/2018,6885376,0,"201,810.00",201807
MTBLS721,5683245056,In Curation,27/07/2019,28/07/2018,Xiaoming Cai,HPLC-QTOF-MS,721,11125,15/11/2018,0,5683245056,"201,907.00",201807
MTBLS722,86016,Submitted,29/07/2019,29/07/2018,Lucas Chibli,Insufficient data supplied,722,11145,29/07/2018,0,86016,"201,907.00",201807
MTBLS723,10227712,Public,11/10/2018,01/08/2018,Justine Leenders,NMR,723,11206,11/10/2018,10227712,0,"201,810.00",201808
MTBLS724,94744576,Public,07/11/2018,03/08/2018,Russell Pickford,GC-Q-MS,724,11285,07/11/2018,0,94744576,"201,811.00",201808
MTBLS725,88104960,Submitted,01/08/2019,07/08/2018,Mahmoud Al-Majdoub,Insufficient data supplied,725,11309,07/08/2018,0,88104960,"201,908.00",201808
MTBLS726,36864,Submitted,07/08/2019,07/08/2018,Tom Metz,,726,11310,07/08/2018,0,36864,"201,908.00",201808
MTBLS727,1742057472,In Curation,10/09/2018,10/08/2018,Ksenia Shestakova,UPLC-IT-TOF-MS/MS,727,11365,15/11/2018,0,1742057472,"201,809.00",201808
MTBLS728,3265425408,In Curation,10/09/2018,10/08/2018,Ksenia Shestakova,UPLC-IT-TOF-MS/MS,728,11366,15/11/2018,0,3265425408,"201,809.00",201808
MTBLS729,2582671360,Submitted,30/01/2019,11/08/2018,Partho Sarathi Sen,UPLC-QTOF-MS,729,11385,11/08/2018,0,2582671360,"201,901.00",201808
MTBLS730,,,,,,,730,,,,,,
MTBLS731,36864,Submitted,27/08/2018,20/08/2018,Amelia Palermo,HPLC-QTOF-MS,731,11526,21/08/2018,0,36864,"201,808.00",201808
MTBLS732,299008,Submitted,28/08/2018,21/08/2018,Mirko De Rosso,UPLC-QTOF-MS,732,11545,21/08/2018,0,299008,"201,808.00",201808
MTBLS733,7356620800,In Curation,06/09/2018,24/08/2018,yan lu,UPLC-LTQ-MS,733,11625,15/11/2018,0,7356620800,"201,809.00",201808
MTBLS734,2285568,Submitted,28/08/2019,27/08/2018,Kevin Mendez,NMR,734,11666,28/08/2018,2285568,0,"201,908.00",201808
MTBLS735,79309475840,In Curation,30/09/2018,28/08/2018,Fidele Tugizimana,UPLC-QTOF-MS,735,11705,13/09/2018,0,79309475840,"201,809.00",201808
MTBLS736,33853440,In Curation,04/09/2018,28/08/2018,yan lu,UPLC-QTOF-MS,736,11706,15/11/2018,0,33853440,"201,809.00",201808
MTBLS737,6.24E+11,Public,14/11/2018,31/08/2018,Malena Manzi,UPLC-QTOF-MS,737,11785,14/11/2018,0,6.24E+11,"201,811.00",201808
MTBLS738,11357917184,In Curation,31/12/2018,05/09/2018,Onno W. Calf,UPLC-QTOF-MS,738,11866,15/11/2018,0,11357917184,"201,812.00",201809
MTBLS739,316358656,Submitted,12/09/2018,05/09/2018,Gabriela Venturini,GC-Q-MS,739,11867,05/09/2018,0,316358656,"201,809.00",201809
MTBLS740,30027776,In Curation,01/04/2019,06/09/2018,Vadim Yanshole,NMR,740,11868,15/11/2018,30027776,0,"201,904.00",201809
MTBLS741,688128,Submitted,06/12/2018,06/09/2018,Eduardo Medina,GC-Q-MS,741,11885,29/11/2018,0,688128,"201,812.00",201809
MTBLS742,1.32E+11,Submitted,10/09/2019,10/09/2018,Zhiwu Dan,UPLC-QTOF-MS,742,11905,23/01/2019,0,1.32E+11,"201,909.00",201809
MTBLS743,1.13E+12,In Curation,12/02/2018,12/09/2018,Aneesh Kumar,UPLC-QTOF-MS,743,11945,06/12/2018,0,1.13E+12,"201,802.00",201809
MTBLS744,1230696448,Submitted,28/02/2019,12/09/2018,Manuel Liebeke,3D MALDI imaging MS,744,11946,29/01/2019,0,1230696448,"201,902.00",201809
MTBLS745,1330040832,In Curation,31/10/2018,12/09/2018,Yue Qi,LC-LTQ-MS,745,11947,15/11/2018,0,1330040832,"201,810.00",201809
MTBLS746,4854804480,Submitted,28/02/2019,12/09/2018,Manuel Liebeke,UPLC-LTQ-MS/MS,746,11948,29/01/2019,0,4854804480,"201,902.00",201809
MTBLS747,1945600,Submitted,20/09/2018,13/09/2018,Alvaro Mena,Insufficient data supplied,747,11888,13/09/2018,0,1945600,"201,809.00",201809
MTBLS748,9336606720,In Curation,01/09/2019,14/09/2018,Hayley Abbiss,GC-Q-MS,748,11889,15/11/2018,0,9336606720,"201,909.00",201809
MTBLS749,27313971200,In Curation,19/09/2019,18/09/2018,Stephanie Herman,HPLC-LTQ-MS/MS,749,12025,20/09/2018,0,27313971200,"201,909.00",201809
MTBLS750,1637343232,Public,07/01/2019,19/09/2018,Ivan Nemazanyy,UPLC-LTQ-MS,750,12065,07/01/2019,0,1637343232,"201,901.00",201809
MTBLS751,35712892928,Public,14/11/2018,20/09/2018,Mei-Ling Han,HPLC-LTQ-MS,751,12066,14/11/2018,0,35712892928,"201,811.00",201809
MTBLS752,29177204736,Public,26/10/2018,20/09/2018,Mathieu Cladiere,UPLC-TOF-MS,752,12105,26/10/2018,0,29177204736,"201,810.00",201809
MTBLS753,36907622400,In Curation,20/09/2019,20/09/2018,Caitlin Keller,UPLC-LTQ-MS/MS,753,12106,16/10/2018,0,36907622400,"201,909.00",201809
MTBLS754,35660845056,Public,26/10/2018,21/09/2018,Mathieu Cladiere,UPLC-TOF-MS,754,12069,26/10/2018,0,35660845056,"201,810.00",201809
MTBLS755,2345451520,In Curation,31/12/2018,22/09/2018,Alejandro Villar-Briones,UPLC-LTQ-MS/MS,755,12070,15/11/2018,0,2345451520,"201,812.00",201809
MTBLS756,5106536448,Public,18/01/2019,23/09/2018,Adlin Afzan,UPLC-TOF-MS,756,12071,18/01/2019,0,5106536448,"201,901.00",201809
MTBLS757,3314372608,In Review,01/12/2018,24/09/2018,Martijn Molenaar,LC-LTQ-MS/MS,757,12073,15/10/2018,0,3314372608,"201,812.00",201809
MTBLS758,2076983296,In Curation,31/12/2018,27/09/2018,Constanze Kuhlisch,GC-Q-MS,758,12187,15/11/2018,0,2076983296,"201,812.00",201809
MTBLS759,378052608,Submitted,07/10/2018,30/09/2018,Dmitry Nazarenko,UPLC-IT-TOF-MS,759,12205,30/09/2018,0,378052608,"201,810.00",201809
MTBLS760,2350436352,In Curation,18/12/2018,02/10/2018,Ravindra Taware,TD-GC-Q-MS,760,12208,15/11/2018,0,2350436352,"201,812.00",201810
MTBLS761,182685696,In Review,19/10/2018,05/10/2018,Damian Hertig,MAS-NMR,761,12305,15/10/2018,182685696,0,"201,810.00",201810
MTBLS762,7556673536,Public,26/11/2018,06/10/2018,Yan Bingpeng,UPLC-TOF-MS,762,12306,26/11/2018,0,7556673536,"201,811.00",201810
MTBLS763,43054526464,In Review,01/04/2019,08/10/2018,Stephane Beauclercq,GC-Q-MS;UPLC-LTQ-MS,763,12345,14/01/2019,0,43054526464,"201,904.00",201810
MTBLS764,426188800,In Curation,16/10/2018,09/10/2018,Gregory Medlock,NMR,764,12347,15/11/2018,426188800,0,"201,810.00",201810
MTBLS765,11089162240,In Curation,31/12/2018,10/10/2018,Sylwia Stopka,3D LAESI imaging MS,765,12348,16/10/2018,0,11089162240,"201,812.00",201810
MTBLS766,,,,,,,766,,,,,,
MTBLS767,21042491392,Public,29/11/2018,14/10/2018,Guy Schleyer,GC-TOF-MS;UPLC-QTOF-MS/MS,767,12445,29/11/2018,0,21042491392,"201,811.00",201810
MTBLS768,1734725632,In Curation,05/11/2018,22/10/2018,unnikrishnan Kuzhiumparambil,GC-Q-MS;HPLC-QTOF-MS,768,12565,23/10/2018,0,1734725632,"201,811.00",201810
MTBLS769,11376709632,Public,29/11/2018,24/10/2018,Guy Schleyer,LMJ-SSP/ESI imaging MS;MALDI imaging MS,769,12625,29/11/2018,0,11376709632,"201,811.00",201810
MTBLS770,37740572672,In Review,31/12/2018,24/10/2018,Junjun He,UPLC-QTOF-MS/MS,770,12626,13/12/2018,0,37740572672,"201,812.00",201810
MTBLS771,12006068224,In Review,01/08/2019,25/10/2018,Mathieu Cladiere,UPLC-TOF-MS;UPLC-LTQ-MS,771,12665,09/01/2019,0,12006068224,"201,908.00",201810
MTBLS772,11266494464,In Review,01/08/2019,25/10/2018,Mathieu Cladiere,UPLC-TOF-MS;UPLC-LTQ-MS,772,12666,09/01/2019,0,11266494464,"201,908.00",201810
MTBLS773,9944305664,In Review,01/01/2019,25/10/2018,James William Allwood,HPLC-LTQ-MS/MS,773,12668,31/10/2018,0,9944305664,"201,901.00",201810
MTBLS774,8192,Submitted,28/10/2019,28/10/2018,Marine Vallet,,774,12669,28/10/2018,0,8192,"201,910.00",201810
MTBLS775,5028945920,In Curation,03/01/2020,28/10/2018,Marine Vallet,UPLC-LTQ-MS,775,12670,17/01/2019,0,5028945920,"202,001.00",201810
MTBLS776,1228800,Submitted,31/12/2018,30/10/2018,Yan Ren,UPLC-QTOF-MS,776,12766,30/10/2018,0,1228800,"201,812.00",201810
MTBLS777,392015872,Submitted,08/11/2018,02/11/2018,liliana santacruz,UPLC-QTOF-MS,777,12825,02/11/2018,0,392015872,"201,811.00",201811
MTBLS778,49152,Submitted,12/11/2018,04/11/2018,Ruiqun Chen,Insufficient data supplied,778,12847,04/11/2018,0,49152,"201,811.00",201811
MTBLS779,1471426560,Submitted,04/11/2019,04/11/2018,feng liu,GC-TOF-MS,779,12848,04/11/2018,0,1471426560,"201,911.00",201811
MTBLS780,5065424896,Public,16/01/2019,05/11/2018,Kang Kang,GC-Q-MS,780,12850,16/01/2019,0,5065424896,"201,901.00",201811
MTBLS781,163434496,Submitted,04/12/2018,06/11/2018,William Joesten,NMR,781,12885,06/11/2018,163434496,0,"201,812.00",201811
MTBLS782,18690048,Submitted,03/01/2019,08/11/2018,Mingyong Zhang,Insufficient data supplied,782,12925,27/12/2018,0,18690048,"201,901.00",201811
MTBLS783,114688,Submitted,16/11/2018,09/11/2018,Ric de Vos,HPLC-LTQ-MS,783,12927,09/11/2018,0,114688,"201,811.00",201811
MTBLS784,155648,Submitted,09/11/2019,09/11/2018,LaÃ­s Moro,UPLC-QTOF-MS,784,12928,09/11/2018,0,155648,"201,911.00",201811
MTBLS785,102400,Submitted,01/03/2019,12/11/2018,Jan Lisec,UPLC-QTOF-MS,785,12965,12/11/2018,0,102400,"201,903.00",201811
MTBLS786,659456,Submitted,18/12/2018,14/11/2018,Clayton Birkett,UPLC-TOF-MS,786,13026,13/12/2018,0,659456,"201,812.00",201811
MTBLS787,12011634688,In Curation,31/12/2019,14/11/2018,Romanas Chaleckis,LC-QTOF-MS/MS,787,13047,21/01/2019,0,12011634688,"201,912.00",201811
MTBLS788,10308169728,In Review,15/11/2019,15/11/2018,Isabel Vincent,LC-LTQ-MS,788,13065,14/01/2019,0,10308169728,"201,911.00",201811
MTBLS789,2355265536,Public,04/12/2018,15/11/2018,Magnus Sellstedt,GC-TOF-MS,789,13105,04/12/2018,0,2355265536,"201,812.00",201811
MTBLS790,8192,Submitted,19/12/2018,18/11/2018,Metabolon Submission,,790,13108,18/11/2018,0,8192,"201,812.00",201811
MTBLS791,532480,Submitted,31/12/2018,18/11/2018,Fidele Tugizimana,,791,13109,18/11/2018,0,532480,"201,812.00",201811
MTBLS792,3082989568,Submitted,26/11/2018,19/11/2018,Andrea F. Lopez-Clavijo,UPLC-QTOF-MS,792,13145,19/11/2018,0,3082989568,"201,811.00",201811
MTBLS793,3832856576,In Review,23/11/2019,23/11/2018,Isabel Vincent,LC-LTQ-MS,793,13207,14/01/2019,0,3832856576,"201,911.00",201811
MTBLS794,11116544,Submitted,28/02/2019,27/11/2018,Antonia Piazzesi,NMR;LC-LTQ-MS,794,13246,27/11/2018,11116544,0,"201,902.00",201811
MTBLS795,40960,Submitted,28/11/2019,28/11/2018,Ruiqun Chen,Insufficient data supplied,795,13247,28/11/2018,0,40960,"201,911.00",201811
MTBLS796,41414656,Submitted,01/06/2019,29/11/2018,Brian Goodfellow,NMR;UPLC-QTOF-MS,796,13285,29/11/2018,41414656,0,"201,906.00",201811
MTBLS797,7865499648,Submitted,31/12/2018,30/11/2018,RuAngelie Edrada-Ebel,HPLC-LTQ-MS,797,13305,19/12/2018,0,7865499648,"201,812.00",201811
MTBLS798,10124767232,Submitted,28/02/2019,05/12/2018,Wolfram Gronwald,NMR,798,13366,05/12/2018,10124767232,0,"201,902.00",201812
MTBLS799,702722048,Submitted,05/12/2019,05/12/2018,Rodrigo de Faria,UPLC-QTOF-MS,799,13385,05/12/2018,0,702722048,"201,912.00",201812
MTBLS800,397312,Submitted,14/01/2019,10/12/2018,Yaqian Jin,NMR,800,13445,10/12/2018,397312,0,"201,901.00",201812
MTBLS801,4.64E+11,In Curation,14/01/2019,10/12/2018,Lovely Mae Lawas,GC-TOF-MS,801,13446,18/12/2018,0,4.64E+11,"201,901.00",201812
MTBLS802,4423680,Submitted,01/12/2019,14/12/2018,Santosh Lamichhane,GCxGC-TOF-MS,802,13545,14/12/2018,0,4423680,"201,912.00",201812
MTBLS803,6045528064,Public,04/01/2019,16/12/2018,Darshan Dhakan,GC-Q-MS,803,13565,04/01/2019,0,6045528064,"201,901.00",201812
MTBLS804,8192,Submitted,07/01/2019,17/12/2018,James William Allwood,Insufficient data supplied,804,13546,17/12/2018,0,8192,"201,901.00",201812
MTBLS805,3460726784,Submitted,28/02/2019,17/12/2018,Manuel Liebeke,MALDI-LTQ-MS/MS,805,13547,30/01/2019,0,3460726784,"201,902.00",201812
MTBLS806,27758592,Submitted,25/12/2018,18/12/2018,Vadim Yanshole,NMR,806,13526,18/12/2018,27758592,0,"201,812.00",201812
MTBLS807,2147516416,In Curation,05/02/2019,18/12/2018,Manuel Liebeke,GC-Q-MS,807,13528,28/01/2019,0,2147516416,"201,902.00",201812
MTBLS808,4313878528,Submitted,15/02/2019,19/12/2018,Federico Vita,GC-Q-MS;GC-FID;PTR-TOF-MS,808,13586,24/01/2019,0,4313878528,"201,902.00",201812
MTBLS809,5725396992,In Curation,22/12/2019,19/12/2018,zhengzhong luo,UPLC-QTOF-MS,809,13605,22/12/2018,0,5725396992,"201,912.00",201812
MTBLS810,3.58E+11,In Curation,07/02/2019,19/12/2018,Adriana Zardini Buzatto,UPLC-QTOF-MS,810,13625,14/01/2019,0,3.58E+11,"201,902.00",201812
MTBLS811,64815104,Submitted,31/12/2018,20/12/2018,Manuel Liebeke,DI-FT-ICR-MS,811,13610,20/12/2018,0,64815104,"201,812.00",201812
MTBLS812,30485028864,In Curation,04/01/2020,20/12/2018,Simon Lagies,UPLC-QTOF-MS,812,13611,07/01/2019,0,30485028864,"202,001.00",201812
MTBLS813,294912,Submitted,28/02/2019,20/12/2018,Mariana Sponchiado,UPLC-TQ-MS,813,13626,25/01/2019,0,294912,"201,902.00",201812
MTBLS814,6512640,Submitted,28/02/2019,21/12/2018,Guodong Rao,UPLC-TQ-MS,814,13627,31/01/2019,0,6512640,"201,902.00",201812
MTBLS815,5057478656,Submitted,31/12/2018,23/12/2018,Kang Kang,GC-Q-MS,815,13665,24/12/2018,0,5057478656,"201,812.00",201812
MTBLS816,55971319808,In Curation,31/12/2019,25/12/2018,Romanas Chaleckis,LC-QTOF-MS,816,13589,21/01/2019,0,55971319808,"201,912.00",201812
MTBLS817,364544,Submitted,07/01/2019,25/12/2018,Fidele Tugizimana,UPLC-QTOF-MS,817,13590,25/12/2018,0,364544,"201,901.00",201812
MTBLS818,7593984,Submitted,03/01/2019,27/12/2018,Mingyong Zhang,Insufficient data supplied,818,13705,27/12/2018,0,7593984,"201,901.00",201812
MTBLS819,2378506240,Submitted,02/09/2019,29/12/2018,jia tu,UPLC-QTOF-MS/MS,819,13725,31/12/2018,0,2378506240,"201,909.00",201812
MTBLS820,3108524032,Submitted,02/09/2019,01/01/2019,jia tu,UPLC-QTOF-MS/MS,820,13707,01/01/2019,0,3108524032,"201,909.00",201901
MTBLS821,127406080,Public,11/01/2019,04/01/2019,Jessica Kissinger,LC-LTQ-MS,821,13786,11/01/2019,0,127406080,"201,901.00",201901
MTBLS822,159129600,Public,11/01/2019,04/01/2019,Jessica Kissinger,LC-LTQ-MS,822,13787,11/01/2019,0,159129600,"201,901.00",201901
MTBLS823,2339008512,Submitted,02/09/2019,05/01/2019,jia tu,HPLC-QTOF-MS/MS,823,13805,05/01/2019,0,2339008512,"201,909.00",201901
MTBLS824,82464768,Public,14/01/2019,07/01/2019,Jessica Kissinger,LC-LTQ-MS,824,13826,14/01/2019,0,82464768,"201,901.00",201901
MTBLS825,32861634560,In Curation,05/02/2019,08/01/2019,Kristaps Klavins,UPLC-LTQ-MS,825,13865,09/01/2019,0,32861634560,"201,902.00",201901
MTBLS826,1213276160,In Curation,05/02/2019,10/01/2019,Manuel Liebeke,GC-Q-MS,826,13945,29/01/2019,0,1213276160,"201,902.00",201901
MTBLS827,2281472,Submitted,11/04/2019,10/01/2019,Kristine Werling,UPLC-LTQ-MS,827,13946,10/01/2019,0,2281472,"201,904.00",201901
MTBLS828,1163264,Submitted,31/12/2019,13/01/2019,Romanas Chaleckis,LC-QTOF-MS,828,13986,13/01/2019,0,1163264,"201,912.00",201901
MTBLS829,73728,Submitted,07/02/2019,14/01/2019,Adriana Zardini Buzatto,UPLC-QTOF-MS,829,14025,14/01/2019,0,73728,"201,902.00",201901
MTBLS830,28672,Submitted,31/07/2019,15/01/2019,Yang Wang,Insufficient data supplied,830,14065,17/01/2019,0,28672,"201,907.00",201901
MTBLS831,73728,Submitted,23/01/2019,16/01/2019,Joerg Ziegler,Insufficient data supplied,831,14088,16/01/2019,0,73728,"201,901.00",201901
MTBLS832,57102336,In Curation,21/01/2020,16/01/2019,Mariana Palma,NMR,832,14089,21/01/2019,57102336,0,"202,001.00",201901
MTBLS833,82571264,Submitted,01/01/2020,18/01/2019,Georgi Tancev,SESI-QTOF-MS,833,14091,18/01/2019,0,82571264,"202,001.00",201901
MTBLS834,5002604544,Submitted,01/09/2019,19/01/2019,jia tu,UPLC-QTOF-MS/MS,834,14092,19/01/2019,0,5002604544,"201,909.00",201901
MTBLS835,2663673856,Submitted,03/09/2019,19/01/2019,jia tu,UPLC-QTOF-MS/MS,835,14093,19/01/2019,0,2663673856,"201,909.00",201901
MTBLS836,663732224,In Curation,20/02/2019,21/01/2019,Yuya Hidoh,FIA-LTQ-MS,836,14094,25/01/2019,0,663732224,"201,902.00",201901
MTBLS837,34869248,Submitted,01/02/2019,21/01/2019,Thy Truong,SPME-GC-Q-MS,837,14095,21/01/2019,0,34869248,"201,902.00",201901
MTBLS838,4026159104,Submitted,23/01/2020,22/01/2019,Wenhe Zhu,UPLC-QTOF-MS/MS,838,14205,23/01/2019,0,4026159104,"202,001.00",201901
MTBLS839,109273088,Submitted,29/01/2020,29/01/2019,Manuel Liebeke,GC-Q-MS,839,839,29/01/2019,0,109273088,"202,001.00",201901
MTBLS840,12554469376,Submitted,20/04/2019,23/01/2019,Guillermo Padilla-Gonzalez,UPLC-LTQ-MS,840,14208,23/01/2019,0,12554469376,"201,904.00",201901
MTBLS841,6082560,Submitted,23/01/2020,23/01/2019,Luca Laghi,NMR,841,14246,23/01/2019,6082560,0,"202,001.00",201901
MTBLS842,13045215232,In Curation,01/02/2019,24/01/2019,Georgi Tancev,SESI-QTOF-MS,842,14285,28/01/2019,0,13045215232,"201,902.00",201901
MTBLS843,212144128,In Curation,05/02/2019,25/01/2019,Manuel Liebeke,GC-Q-MS,843,14305,29/01/2019,0,212144128,"201,902.00",201901
MTBLS844,175624192,In Curation,05/02/2019,25/01/2019,Manuel Liebeke,GC-Q-MS,844,14306,29/01/2019,0,175624192,"201,902.00",201901
MTBLS845,208896,Submitted,04/02/2019,28/01/2019,Mariona Jove,HPLC-QTOF-MS/MS,845,14385,28/01/2019,0,208896,"201,902.00",201901
MTBLS846,263303168,Submitted,18/05/2019,28/01/2019,Charles Berdan,LC-TQ-MS/MS,846,14387,28/01/2019,0,263303168,"201,905.00",201901
MTBLS847,40095744,Submitted,28/02/2019,29/01/2019,Olga Snytnikova,NMR,847,14388,29/01/2019,40095744,0,"201,902.00",201901
MTBLS848,473706496,Submitted,29/01/2020,29/01/2019,Manuel Liebeke,GC-Q-MS,848,848,29/01/2019,0,473706496,"202,001.00",201901
MTBLS849,74604544,Submitted,29/01/2020,29/01/2019,Manuel Liebeke,GC-Q-MS,849,849,29/01/2019,0,74604544,"202,001.00",201901
MTBLS850,4868435968,Submitted,15/06/2019,29/01/2019,Charandeep Singh,UPLC-LTQ-MS/MS,850,14389,29/01/2019,0,4868435968,"201,906.00",201901
MTBLS851,126976,Submitted,31/12/2019,30/01/2019,Kristian Peters,UPLC-QTOF-MS,851,14426,30/01/2019,0,126976,"201,912.00",201901
MTBLS852,110592,Submitted,30/04/2019,30/01/2019,Chun-Xue Zhou,UPLC-QTOF-MS/MS,852,14427,30/01/2019,0,110592,"201,904.00",201901
MTBLS853,1198329856,Submitted,15/06/2019,30/01/2019,Charandeep Singh,UPLC-LTQ-MS/MS,853,14428,30/01/2019,0,1198329856,"201,906.00",201901
MTBLS854,1198329856,Submitted,15/06/2019,30/01/2019,Charandeep Singh,UPLC-LTQ-MS/MS,854,14429,30/01/2019,0,1198329856,"201,906.00",201901
MTBLS855,3403776,Submitted,28/02/2019,31/01/2019,Guodong Rao,Insufficient data supplied,855,14445,31/01/2019,0,3403776,"201,902.00",201901
MTBLS856,,,,,,,856,,,,,,
MTBLS857,,,,,,,857,,,,,,
MTBLS858,,,,,,,858,,,,,,
MTBLS859,,,,,,,859,,,,,,
MTBLS860,,,,,,,860,,,,,,
MTBLS861,,,,,,,861,,,,,,
MTBLS862,,,,,,,862,,,,,,
MTBLS863,,,,,,,863,,,,,,
MTBLS864,,,,,,,864,,,,,,
MTBLS865,,,,,,,865,,,,,,
MTBLS866,,,,,,,866,,,,,,
MTBLS867,,,,,,,867,,,,,,
MTBLS868,,,,,,,868,,,,,,
MTBLS869,,,,,,,869,,,,,,
MTBLS870,,,,,,,870,,,,,,
MTBLS871,,,,,,,871,,,,,,
MTBLS872,,,,,,,872,,,,,,
MTBLS873,,,,,,,873,,,,,,
MTBLS874,,,,,,,874,,,,,,
MTBLS875,,,,,,,875,,,,,,
MTBLS876,,,,,,,876,,,,,,
MTBLS877,,,,,,,877,,,,,,
MTBLS878,,,,,,,878,,,,,,
MTBLS879,,,,,,,879,,,,,,
MTBLS880,,,,,,,880,,,,,,
MTBLS881,,,,,,,881,,,,,,
MTBLS882,,,,,,,882,,,,,,
MTBLS883,,,,,,,883,,,,,,
MTBLS884,,,,,,,884,,,,,,
MTBLS885,,,,,,,885,,,,,,
MTBLS886,,,,,,,886,,,,,,
MTBLS887,,,,,,,887,,,,,,
MTBLS888,,,,,,,888,,,,,,
MTBLS889,,,,,,,889,,,,,,
MTBLS890,,,,,,,890,,,,,,
MTBLS891,,,,,,,891,,,,,,
MTBLS892,,,,,,,892,,,,,,
MTBLS893,,,,,,,893,,,,,,
MTBLS894,,,,,,,894,,,,,,
MTBLS895,,,,,,,895,,,,,,
MTBLS896,,,,,,,896,,,,,,
MTBLS897,,,,,,,897,,,,,,
MTBLS898,,,,,,,898,,,,,,
MTBLS899,,,,,,,899,,,,,,
MTBLS900,,,,,,,900,,,,,,
MTBLS901,,,,,,,901,,,,,,
MTBLS902,,,,,,,902,,,,,,
MTBLS903,,,,,,,903,,,,,,
MTBLS904,,,,,,,904,,,,,,
MTBLS905,,,,,,,905,,,,,,
MTBLS906,,,,,,,906,,,,,,
MTBLS907,,,,,,,907,,,,,,
MTBLS908,,,,,,,908,,,,,,
MTBLS909,,,,,,,909,,,,,,
MTBLS910,,,,,,,910,,,,,,
MTBLS911,,,,,,,911,,,,,,
MTBLS912,,,,,,,912,,,,,,
MTBLS913,,,,,,,913,,,,,,
MTBLS914,,,,,,,914,,,,,,
MTBLS915,,,,,,,915,,,,,,
MTBLS916,,,,,,,916,,,,,,
MTBLS917,,,,,,,917,,,,,,
MTBLS918,,,,,,,918,,,,,,
MTBLS919,,,,,,,919,,,,,,
MTBLS920,,,,,,,920,,,,,,
MTBLS921,,,,,,,921,,,,,,
MTBLS922,,,,,,,922,,,,,,
MTBLS923,,,,,,,923,,,,,,
MTBLS924,,,,,,,924,,,,,,
MTBLS925,,,,,,,925,,,,,,
MTBLS926,,,,,,,926,,,,,,
MTBLS927,,,,,,,927,,,,,,
MTBLS928,,,,,,,928,,,,,,
MTBLS929,,,,,,,929,,,,,,
MTBLS930,,,,,,,930,,,,,,
MTBLS931,,,,,,,931,,,,,,
MTBLS932,,,,,,,932,,,,,,
MTBLS933,,,,,,,933,,,,,,
MTBLS934,,,,,,,934,,,,,,
MTBLS935,,,,,,,935,,,,,,
MTBLS936,,,,,,,936,,,,,,
MTBLS937,,,,,,,937,,,,,,
MTBLS938,,,,,,,938,,,,,,
MTBLS939,,,,,,,939,,,,,,
MTBLS940,,,,,,,940,,,,,,
MTBLS941,,,,,,,941,,,,,,
MTBLS942,,,,,,,942,,,,,,
MTBLS943,,,,,,,943,,,,,,
MTBLS944,,,,,,,944,,,,,,
MTBLS945,,,,,,,945,,,,,,
MTBLS946,,,,,,,946,,,,,,
MTBLS947,,,,,,,947,,,,,,
