studyID	name	type	iri	ontoName
MTBLS433	Fruitiness	Score	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25338	NCIT
MTBLS433	Bitterness	Score	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25338	NCIT
MTBLS433	Pungent	Score	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25338	NCIT
MTBLS433	Fusty	Score	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25338	NCIT
MTBLS433	Musty	Score	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25338	NCIT
MTBLS433	Rancid	Score	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25338	NCIT
MTBLS433	Oil quality	quality	http://www.ifomis.org/bfo/1.1/snap#Quality	
MTBLS434	identifier	identifier	http://ontodm.com/OntoDT#OntoDT_184436	
MTBLS434	genotype_commonName	gene	http://purl.obolibrary.org/obo/SO_0000704	SO
MTBLS434	genotype_systematicName	open reading frame	http://purl.bioontology.org/ontology/CSP/1257-3600	
MTBLS434	batch	block	http://www.ebi.ac.uk/efo/EFO_0005067	EFO
MTBLS434	analysis_time	time	http://www.ebi.ac.uk/efo/EFO_0000721	EFO
MTBLS434	sample_type	sample	http://purl.obolibrary.org/obo/MS_1000457	MS
MTBLS435	replicate	biological replicate	http://www.ebi.ac.uk/efo/EFO_0002091	EFO
MTBLS435	label	Tracer	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C2480	NCIT
MTBLS435	sample type	Type	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25284	NCIT
MTBLS436	Anabolic treatment	treatment	http://www.ebi.ac.uk/efo/EFO_0000727	EFO
MTBLS437	Protein overexpression	Protein Overexpression	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C18211	NCIT
MTBLS437	Gene suppression	gene silencing	http://purl.obolibrary.org/obo/GO_0016458	GO
MTBLS437	Selection marker gene	Genetic Marker	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C16622	NCIT
MTBLS441	Genotype	genotype	http://www.ebi.ac.uk/efo/EFO_0000513	EFO
MTBLS441	Time after Inoculation	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724	EFO
MTBLS443	Metabolomics	Metabolomics	http://bioontology.org/ontologies/ResearchArea.owl#Metabolomics	
MTBLS444	Tissue	Tissue	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C12801	NCIT
MTBLS444	Human state	physiological state	http://purl.obolibrary.org/obo/PATO_0001912	PATO
MTBLS444	Disease	disease	http://www.ebi.ac.uk/efo/EFO_0000408	EFO
MTBLS445	Location	geographic location	http://purl.obolibrary.org/obo/GAZ_00000448	GAZ
MTBLS445	Elevation	elevation	http://purl.obolibrary.org/obo/ENVO_00000176	ENVO
MTBLS445	Season	season	http://purl.obolibrary.org/obo/ENVO_03000096	ENVO
MTBLS445	Month of collection	Month	http://informatics.mayo.edu/TEO.owl#TEO_0000050	
MTBLS445	Year of collection	Year	http://informatics.mayo.edu/TEO.owl#TEO_0000051	
MTBLS447	Mutant	mutant gene	http://www.bootstrep.eu/ontology/GRO#MutantGene	
MTBLS447	Plant Tissue	portion of plant tissue	http://purl.obolibrary.org/obo/PO_0009007	PO
MTBLS447	Replicate	biological replicate	http://www.ebi.ac.uk/efo/EFO_0002091	EFO
MTBLS448	mutant	mutant strain	http://www.ebi.ac.uk/efo/EFO_0004006	EFO
MTBLS449	control	Boolean	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45254	NCIT
MTBLS449	Birth Weight	Birth Weight	http://purl.bioontology.org/ontology/MESH/D001724	MESH
MTBLS449	Fetal exposure during pregnancy	Boolean	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45254	NCIT
MTBLS449	Antiretroviral Therapy	Boolean	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45254	NCIT
MTBLS449	Gender	Gender	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17357	NCIT
MTBLS449	Gestation Period	gestation period length	http://purl.obolibrary.org/obo/CMO_0000467	CMO
MTBLS449	Maternal Age	age	http://www.ebi.ac.uk/efo/EFO_0000246	EFO
MTBLS449	Parturition	Parturition	http://purl.bioontology.org/ontology/MESH/D007751	MESH
MTBLS449	ethnic group	ethnic group	http://www.ebi.ac.uk/efo/EFO_0003156	EFO
MTBLS449	Maternal Viral load	Viral Load	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C51952	NCIT
MTBLS449	CD4-Positive T-Lymphocytes	CD4 Lymphocyte Count	http://purl.bioontology.org/ontology/MESH/D018791	MESH
MTBLS449	time post exposure	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724	EFO
MTBLS449	compound	compound	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43366	NCIT
MTBLS449	dose	dose	http://www.ebi.ac.uk/efo/EFO_0000428	EFO
MTBLS451	Replicate	replicate	http://www.ebi.ac.uk/efo/EFO_0000683	EFO
MTBLS451	Fermetation process	protocol	http://purl.obolibrary.org/obo/OBI_0000272	OBI
MTBLS451	Timepoint	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724	EFO
MTBLS452	Treatment	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	NCIT
MTBLS452	Replicate	replicate	http://www.ebi.ac.uk/efo/EFO_0000683	EFO
MTBLS452	Batch	block	http://www.ebi.ac.uk/efo/EFO_0005067	EFO
MTBLS453	toxic load	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	NCIT
MTBLS453	experiment duration	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724	EFO
MTBLS454	In Vitro / In Vivo	Bioassay	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C16341	NCIT
MTBLS455	Protein challenge	Amyloid Protein	http://ontology.neuinfo.org/NIF/BiomaterialEntities/NIF-Molecule.owl#sao7278684532	
MTBLS456	Vaccination	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724	EFO
MTBLS456	Sample type	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	NCIT
MTBLS456	Replicate	technical replicate	http://www.ebi.ac.uk/efo/EFO_0002090	EFO
MTBLS457	Bd exposure	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	NCIT
MTBLS457	Bd exposure date	Date	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25164	NCIT
MTBLS457	Sample mass	mass	http://purl.obolibrary.org/obo/PATO_0000125	PATO
MTBLS457	Post mortem dissection	Date	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25164	NCIT
MTBLS457	Site	geographic location	http://purl.obolibrary.org/obo/GAZ_00000448	GAZ
MTBLS457	Site-specific Bd exposure	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	NCIT
MTBLS457	Sex	Gender	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17357	NCIT
MTBLS457	Clinical state at time of death	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	NCIT
MTBLS457	Bd exposed	Boolean	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45254	NCIT
MTBLS457	Sham exposed	Boolean	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45254	NCIT
MTBLS457	4 day post-exposure sampling	Boolean	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45254	NCIT
MTBLS457	8 day post-exposure sampling	Boolean	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45254	NCIT
MTBLS457	14 day post-exposure sampling	Boolean	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45254	NCIT
MTBLS457	Sampling group	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	NCIT
MTBLS457	Death	Date	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25164	NCIT
MTBLS457	Survival duration	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724	EFO
MTBLS458	disease	Disease	http://www.ifomis.org/acgt/1.0#Disease	
MTBLS459	Treatment	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	NCIT
MTBLS459	Timepoint	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724	EFO
MTBLS459	Experiment	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	NCIT
MTBLS459	Replicate	replicate	http://www.ebi.ac.uk/efo/EFO_0000683	EFO
MTBLS460	Inoculation	Inoculation	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C68774	NCIT
MTBLS460	Time post-inoculation	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724	EFO
MTBLS460	Biological replicate	biological replicate	http://www.ebi.ac.uk/efo/EFO_0002091	EFO
MTBLS461	Time	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724	EFO
MTBLS461	Filtration	Filter	http://sweet.jpl.nasa.gov/2.3/reprDataServiceAnalysis.owl#Filter	
MTBLS461	Whole seawater	volume percent	http://purl.obolibrary.org/obo/UO_0000165	UO
MTBLS463	Carbon source	Carbon source	http://purl.jp/bio/10/gmo/GMO_000063	
MTBLS464	Batch	sample batch	http://purl.obolibrary.org/obo/MS_1000053	MS
MTBLS464	Treatment	treatment	http://www.ebi.ac.uk/efo/EFO_0000727	EFO
MTBLS464	Timepoint	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724	EFO
MTBLS464	Replicate	biological replicate	http://www.ebi.ac.uk/efo/EFO_0002091	EFO
MTBLS465	Sample type	blood component	http://www.ebi.ac.uk/efo/EFO_0001941	EFO
MTBLS469	Time Point	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724	EFO
MTBLS469	Person	Study Subject	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C41189	NCIT
MTBLS469	gender	Gender	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17357	NCIT
MTBLS469	arm	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	NCIT
MTBLS469	meal	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	NCIT
MTBLS470	Sample type	blood component	http://www.ebi.ac.uk/efo/EFO_0001941	EFO
MTBLS471	Infection	infection	http://www.ebi.ac.uk/efo/EFO_0000544	EFO
MTBLS471	Replicate	replicate	http://www.ebi.ac.uk/efo/EFO_0000683	EFO
MTBLS472	treatment	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	NCIT
MTBLS472	genotype	genotype	http://www.ebi.ac.uk/efo/EFO_0000513	EFO
MTBLS472	replicate	replicate	http://www.ebi.ac.uk/efo/EFO_0000683	EFO
MTBLS473	Time Point	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724	EFO
MTBLS473	Meal	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	NCIT
MTBLS473	Person	Study Subject	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C41189	NCIT
MTBLS476	Sample type	experimental sample	http://purl.obolibrary.org/obo/CHMO_0002746	CHMO
MTBLS478	Gene	genotype	http://www.ebi.ac.uk/efo/EFO_0000513	EFO
MTBLS479	concentration of willow bark extract	dose	http://www.ebi.ac.uk/efo/EFO_0000428	EFO
MTBLS479	treatment with human fecal suspension	treatment	http://www.ebi.ac.uk/efo/EFO_0000727	EFO
MTBLS479	incubation time	sampling time	http://www.ebi.ac.uk/efo/EFO_0000689	EFO
MTBLS480	Extraction Solution	extraction protocol	http://www.ebi.ac.uk/efo/EFO_0000490	EFO
MTBLS481	inoculation	Inoculation	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C68774	NCIT
MTBLS481	alkali stress	treatment	http://www.ebi.ac.uk/efo/EFO_0000727	EFO
MTBLS482	Treatment concentration	concentration	http://purl.obolibrary.org/obo/CHMO_0002820	CHMO
MTBLS482	Treatment	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	NCIT
MTBLS483	Treatment time	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724	EFO
MTBLS483	Replicate	biological replicate	http://www.ebi.ac.uk/efo/EFO_0002091	EFO
MTBLS484	Pitcher plant	Species	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45293	NCIT
MTBLS484	Replicate	replicate	http://www.ebi.ac.uk/efo/EFO_0000683	EFO
MTBLS487	tissue type	Tissue	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C12801	NCIT
MTBLS488	Treatment	treatment	http://www.ebi.ac.uk/efo/EFO_0000727	EFO
MTBLS491	gene knockout	gene knockout	http://www.bioassayontology.org/bao#BAO_0002441	BAO
MTBLS491	genotype	genotype	http://www.ebi.ac.uk/efo/EFO_0000513	EFO
MTBLS491	medium	culture medium	http://purl.obolibrary.org/obo/BTO_0000316	BTO
MTBLS491	day	day	http://purl.obolibrary.org/obo/UO_0000033	UO
MTBLS491	carbon source	six-carbon sugar	http://glycomics.ccrc.uga.edu/ontologies/GlycO#six-carbon_sugar	
MTBLS492	wetting time	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724	EFO
MTBLS492	successional stage	Ecological succession	http://localhost/plosthes.2017-1#11517	
MTBLS492	replicate	biological replicate	http://www.ebi.ac.uk/efo/EFO_0002091	EFO
MTBLS493	Cell line	cell line	http://www.ebi.ac.uk/efo/EFO_0000322	EFO
MTBLS493	Biological replicate	biological replicate	http://www.ebi.ac.uk/efo/EFO_0002091	EFO
MTBLS493	Pooled	Boolean	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45254	NCIT
MTBLS494	Plant component	plant component	http://www.ebi.ac.uk/efo/EFO_0000789	EFO
MTBLS495	aging	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724	EFO
MTBLS495	replicate	biological replicate	http://www.ebi.ac.uk/efo/EFO_0002091	EFO
MTBLS496	genotype	genotype	http://www.ebi.ac.uk/efo/EFO_0000513	EFO
MTBLS496	replicate	replicate	http://www.ebi.ac.uk/efo/EFO_0000683	EFO
MTBLS496	methanol extract	Concentration	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C41185	NCIT
MTBLS497	Bacteria	Bacteria	http://purl.obolibrary.org/obo/NCBITaxon_2	NCBITAXON
MTBLS497	Media	Growth Medium	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C85504	NCIT
MTBLS497	Time	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724	EFO
MTBLS516	Age	age	http://www.ebi.ac.uk/efo/EFO_0000246	EFO
MTBLS516	Reperfusion time	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724	EFO
MTBLS517	Run order	Run	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C47911	NCIT
MTBLS517	Time Point	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724	EFO
MTBLS517	Batch run order	Batch	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C67073	NCIT
MTBLS517	Artemether treatment	Therapeutic Procedure	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C49236	NCIT
MTBLS518	Run order	Run	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C47911	NCIT
MTBLS518	Time Point	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724	EFO
MTBLS518	Batch run order	Batch	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C67073	NCIT
MTBLS518	Artemether treatment	Therapeutic Procedure	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C49236	NCIT
MTBLS519	Time elapsed	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724	EFO
MTBLS519	Sample type	Tissue	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C12801	NCIT
MTBLS519	Replicate	biological replicate	http://www.ebi.ac.uk/efo/EFO_0002091	EFO
MTBLS520	species	Species	http://www.owl-ontologies.com/BiodiversityOntologyFull.owl#Species	
MTBLS520	season	season	http://purl.obolibrary.org/obo/ENVO_03000096	ENVO
MTBLS520	Species code	Identifier	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25364	NCIT
MTBLS520	Soil humidity	humidity of soil	http://purl.obolibrary.org/obo/ENVO_09200015	ENVO
MTBLS520	Light conditions	light	http://www.ebi.ac.uk/efo/EFO_0000568	EFO
MTBLS520	Substrate	substrate	http://www.ebi.ac.uk/efo/EFO_0005061	EFO
MTBLS520	Fresh weight	plant fresh weight	http://purl.obolibrary.org/obo/TO_0000442	TO
MTBLS520	Sample batch number	block	http://www.ebi.ac.uk/efo/EFO_0005067	EFO
MTBLS520	LCMS date	Date	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25164	NCIT
MTBLS520	Sample date	Date	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25164	NCIT
MTBLS520	Collection Season	Season	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C94729	NCIT
MTBLS520	Plant development stage	whole plant development stage	http://purl.obolibrary.org/obo/PO_0007033	PO
MTBLS521	plant defence	metabolite profiling	http://purl.obolibrary.org/obo/OBI_0000366	OBI
MTBLS522	herbal supplements	Dietary Supplements	http://purl.bioontology.org/ontology/MESH/D019587	MESH
MTBLS523	Pla2g1b	treatment	http://www.ebi.ac.uk/efo/EFO_0000727	EFO
MTBLS524	Sample type	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	NCIT
MTBLS525	Time	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724	EFO
MTBLS525	Replicate	biological replicate	http://www.ebi.ac.uk/efo/EFO_0002091	EFO
MTBLS526	Coronatine treatment	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724	EFO
MTBLS526	Sampling time	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724	EFO
MTBLS527	Diet	diet	http://www.ebi.ac.uk/efo/EFO_0002755	EFO
MTBLS527	UVB exposure	UV Radiation Exposure	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C44462	NCIT
MTBLS528	genotype	genotype	http://www.ebi.ac.uk/efo/EFO_0000513	EFO
MTBLS528	replicate	replicate	http://www.ebi.ac.uk/efo/EFO_0000683	EFO
MTBLS529	Genotype	germline genotype	http://www.ebi.ac.uk/efo/EFO_0004973	EFO
MTBLS529	Replicate	biological replicate	http://www.ebi.ac.uk/efo/EFO_0002091	EFO
MTBLS529	Country of origin	geographic location	http://purl.obolibrary.org/obo/GAZ_00000448	GAZ
MTBLS529	Population ID	population	http://purl.obolibrary.org/obo/OBI_0000181	OBI
MTBLS529	Type	cultivar	http://www.ebi.ac.uk/efo/EFO_0005136	EFO
MTBLS529	MFFGC accession no.	Accession Number	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25402	NCIT
MTBLS530	genotype	genotype	http://www.ebi.ac.uk/efo/EFO_0000513	EFO
MTBLS530	brain region	Anatomic Site	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C13717	NCIT
MTBLS531	Hormone treatment	treatment	http://www.ebi.ac.uk/efo/EFO_0000727	EFO
MTBLS531	Replicate	biological replicate	http://www.ebi.ac.uk/efo/EFO_0002091	EFO
MTBLS532	Compound	Compound	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43366	NCIT
MTBLS532	Dose	dose	http://www.ebi.ac.uk/efo/EFO_0000428	EFO
MTBLS532	Sample dry weight	Dry Weight	http://scai.fraunhofer.de/CSEO#CSEO_00001024	
MTBLS535	Species	organism	http://purl.obolibrary.org/obo/OBI_0100026	OBI
MTBLS537	Gene expression	gene expression	http://www.bootstrep.eu/ontology/GRO#GeneExpression	
MTBLS538	Stress duration	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724	EFO
MTBLS538	Symbiotic partner	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	NCIT
MTBLS538	Temperature treatment 	treatment	http://www.ebi.ac.uk/efo/EFO_0000727	EFO
MTBLS538	Replicate	biological replicate	http://www.ebi.ac.uk/efo/EFO_0002091	EFO
MTBLS538	Stable isotope	Isotope	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C47933	NCIT
MTBLS539	Diet	diet	http://www.ebi.ac.uk/efo/EFO_0002755	EFO
MTBLS539	Time post exposure	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724	EFO
MTBLS540	Sample type	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	NCIT
MTBLS542	Run order	Run	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C47911	NCIT
MTBLS542	Time Point	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724	EFO
MTBLS542	Batch run order	Batch	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C67073	NCIT
MTBLS542	Mean Pearsons Correlation	Pearson Correlation Test	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C53244	NCIT
MTBLS542	Artemether treatment	Therapeutic Procedure	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C49236	NCIT
MTBLS543	Diagnosis	Diagnosis	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C15220	NCIT
MTBLS545	Diet	diet	http://www.ebi.ac.uk/efo/EFO_0002755	EFO
MTBLS545	Intervention	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724	EFO
MTBLS546	Diet	diet	http://www.ebi.ac.uk/efo/EFO_0002755	EFO
MTBLS546	Intervention	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724	EFO
MTBLS547	Diet	diet	http://www.ebi.ac.uk/efo/EFO_0002755	EFO
MTBLS547	Intervention	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724	EFO
MTBLS548	Diet	high fat diet	http://www.ebi.ac.uk/efo/EFO_0002757	EFO
MTBLS548	Intervention	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724	EFO
MTBLS549	fasting time	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724	EFO
MTBLS550	Inoculation	Inoculation	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C68774	NCIT
MTBLS550	genotype	genotype	http://www.ebi.ac.uk/efo/EFO_0000513	EFO
MTBLS550	biological replicates	biological replicate	http://www.ebi.ac.uk/efo/EFO_0002091	EFO
MTBLS550	Time post-inoculation 	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724	EFO
MTBLS552	Group	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	NCIT
MTBLS553	Genotype	genotype	http://www.ebi.ac.uk/efo/EFO_0000513	EFO
MTBLS553	Replicates	replicate	http://www.ebi.ac.uk/efo/EFO_0000683	EFO
MTBLS554	Treatment	treatment	http://www.ebi.ac.uk/efo/EFO_0000727	EFO
MTBLS555	Plant genotype	genotype	http://www.ebi.ac.uk/efo/EFO_0000513	EFO
MTBLS555	Bacterial strain	genotype	http://www.ebi.ac.uk/efo/EFO_0000513	EFO
MTBLS555	Replicate	biological replicate	http://www.ebi.ac.uk/efo/EFO_0002091	EFO
MTBLS557	location	geographic location	http://purl.obolibrary.org/obo/GAZ_00000448	GAZ
MTBLS557	tube	specimen container	http://purl.obolibrary.org/obo/OBI_0002088	OBI
MTBLS557	volume	volume	http://purl.obolibrary.org/obo/PATO_0000918	PATO
MTBLS557	distance	Distance	http://sweet.jpl.nasa.gov/2.3/propSpaceDistance.owl#Distance	
MTBLS557	flow	volumetric flow rate unit	http://purl.obolibrary.org/obo/UO_0000270	UO
MTBLS557	date	Date	http://purl.obolibrary.org/obo/XEO_00239	XEML
MTBLS557	sex	sex	http://purl.obolibrary.org/obo/PATO_0000047	PATO
MTBLS558	phenotype	phenotype	http://www.ebi.ac.uk/efo/EFO_0000651	EFO
MTBLS558	replicate	replicate	http://www.ebi.ac.uk/efo/EFO_0000683	EFO
MTBLS558	MS format	mzML format	http://purl.obolibrary.org/obo/MS_1000584	MS
MTBLS559	Aza treatment	treatment	http://www.ebi.ac.uk/efo/EFO_0000727	EFO
MTBLS559	Hxa treatment 	treatment	http://www.ebi.ac.uk/efo/EFO_0000727	EFO
MTBLS559	timepoint	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724	EFO
MTBLS560	Apparent metabolisable energy	Digestion	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C16503	NCIT
MTBLS560	Gender	Gender	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17357	NCIT
MTBLS560	Coefficient of digestive utilisation of starch	feed starch apparent digestibility	http://purl.org/obo/owlATOL_0001236	
MTBLS560	Coefficient of digestive utilisation of lipids	feed lipid apparent digestibility	http://purl.org/obo/owlATOL_0001249	
MTBLS560	Coefficient of digestive utilisation of nitrogen	feed nitrogen apparent digestibility	http://purl.org/obo/owlATOL_0001245	
MTBLS561	Treatment	treatment	http://www.ebi.ac.uk/efo/EFO_0000727	EFO
MTBLS562	aging	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724	EFO
MTBLS562	replicate	biological replicate	http://www.ebi.ac.uk/efo/EFO_0002091	EFO
MTBLS563	Diagnosis	Diagnosis	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C15220	NCIT
MTBLS564	Diagnosis	Diagnosis	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C15220	NCIT
MTBLS566	tissue	Tissue	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C12801	NCIT
MTBLS567	Strain	strain	http://www.ebi.ac.uk/efo/EFO_0005135	EFO
MTBLS567	Treatment	treatment	http://www.ebi.ac.uk/efo/EFO_0000727	EFO
MTBLS567	Replicate	replicate	http://www.ebi.ac.uk/efo/EFO_0000683	EFO
MTBLS570	Inflammation	inflammation	http://purl.obolibrary.org/obo/MP_0001845	MP
MTBLS570	Dataset	block	http://www.ebi.ac.uk/efo/EFO_0005067	EFO
MTBLS571	treatment	treatment	http://www.ebi.ac.uk/efo/EFO_0000727	EFO
MTBLS571	time	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724	EFO
MTBLS572	Carbon source	Carbon source	http://purl.jp/bio/10/gmo/GMO_000063	
MTBLS573	Treatment	treatment	http://www.ebi.ac.uk/efo/EFO_0000727	EFO
MTBLS574	site	geographic location	http://purl.obolibrary.org/obo/GAZ_00000448	GAZ
MTBLS574	phenotype ID	phenotype	http://www.ebi.ac.uk/efo/EFO_0000651	EFO
MTBLS575	Infestation	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	NCIT
MTBLS575	Biological Replicate	biological replicate	http://www.ebi.ac.uk/efo/EFO_0002091	EFO
MTBLS575	Genotype	genotype	http://www.ebi.ac.uk/efo/EFO_0000513	EFO
MTBLS576	Sample type	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	NCIT
MTBLS576	Replicate	replicate	http://www.ebi.ac.uk/efo/EFO_0000683	EFO
MTBLS577	genotype	genotype	http://www.ebi.ac.uk/efo/EFO_0000513	EFO
